Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Most_Important_Issue,Number_of_valued_Kneset_members,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Vote,Party
1.9155231918560496,1.4439607356214166,1.8240531413352086,1,0.8288576143260674,-0.7857503747947984,0.8846853023237639,0.19457142857142862,0.4419121897234559,4,Khakis
-0.5379446785889138,-0.3886732605675317,2.537092266428955e-16,1,-0.6741069394031706,-0.22293500799820087,-1.5897298294381281,0.8194285714285714,-0.47678617658887545,1,Browns
-0.607071346508687,0.44771722108972845,0.9034437933808406,0,0.45311647589375786,-0.8174796039135245,-0.8441109055274664,0.11457142857142855,-0.35643243700815186,2,Greens
0.5822783081083944,0.5738750223080558,-0.05977361856115561,5,-1.8013303547000992,-0.9528549684081453,0.0771077730617908,-0.18485714285714283,-0.764348537190791,3,Greys
-0.3059632922675825,-0.13139804837953978,-0.09658405749365305,7,-0.29836580097086113,-0.9031828205770576,0.27718873278163597,-0.9454285714285714,-0.7026086790134594,7,Purples
-1.891291242790769,-2.2744079413888207,-2.236312641174705,4,1.2045987527583768,-0.25296536215189247,1.6463227924959847,-0.5254285714285714,0.9907863478384173,9,Turquoises
0.9869923430122577,0.9704485842890309,0.005060776422379152,4,0.8288576143260674,0.5147535058067523,1.432641163308778,-0.8948571428571428,-0.4723201624582517,0,Blues
0.57012874349921,-0.5353924938315646,0.3434192975836198,7,0.07737533746144838,-0.2318037553433807,0.13846190421455282,0.3285714285714285,-0.5899833890530801,12,Yellows
-0.8749479762146898,-1.7791279282858894,-1.8358016432153155,2,0.45311647589375786,-0.6257428475293075,1.3724959805531147,-0.26657142857142857,0.43539472847342187,9,Turquoises
-0.0681447294968928,-0.3201864457140435,-0.014893166276879009,4,0.07737533746144838,-0.8970359540394532,-1.4803199995006902,0.716,-0.7412207530883926,7,Purples
0.10846846354108301,-0.37670421355665157,-0.034932589999266274,7,0.45311647589375786,-0.4404966945784283,-0.019608098706110026,-0.6648571428571428,-0.7538690067662621,7,Purples
-0.6388943152768878,0.13685419084234812,0.685466912698801,1,0.07737533746144838,-0.8249838336955067,-1.2678473187105825,0.5151428571428571,-0.43078830007807456,2,Greens
-0.7630368060678397,-0.5195263558472754,-0.6768307626724352,1,0.07737533746144838,-0.5936782832151122,0.33703167843802484,0.1408571428571428,-0.30645584081357213,12,Yellows
-0.2680641996448821,-0.5173350366885098,-0.02384061338568022,2,-1.0498480778354802,-0.6065278642257137,-0.9402223030968179,0.20542857142857152,-0.6007214275158255,7,Purples
-0.9053670134514596,-0.9482916226823204,-0.05727389336900944,2,-0.29836580097086113,0.20013009361542355,0.23608448728027773,0.2362857142857142,-0.20770231510081227,0,Blues
-0.6782015828536487,0.6062345751824909,-0.2729706673490245,5,-1.8013303547000992,-0.5687516020509753,-0.9290395304236544,0.7662857142857142,-0.48663561036645,5,Oranges
1.766737915792183,1.0741183842513402,2.182328393141275,7,-0.6741069394031706,-0.908600335490826,1.2751756345866645,-0.1745714285714286,0.4681689150562649,4,Khakis
0.5315069546362973,0.9695392130684852,-0.5737894992652639,0,1.2045987527583768,0.30613135769612865,1.2860561701605533,-0.7562857142857142,-0.5362176059213992,0,Blues
0.09163987346471068,-1.0275853256758558,0.37189176984409106,0,0.45311647589375786,0.3198161025233963,0.7782978433790732,-0.27628571428571425,-0.41185546651441984,0,Blues
0.07399405590397415,-0.021786430324584417,0.061084401403252775,4,-0.29836580097086113,-0.8249310316171586,-0.4856577057876832,-0.2242857142857143,-0.8954410150094854,7,Purples
-0.19353445934533056,-0.4676139079288722,0.08593090009437877,4,1.2045987527583768,-0.3076281298423925,-0.3983111840972977,-0.30685714285714283,-0.6402372946295887,7,Purples
-1.7652898081687651,-0.07688176596481816,2.537092266428955e-16,0,0.8288576143260674,0.4579652868681634,0.32554666866558624,0.1517142857142857,0.4956203315754635,0,Blues
0.07523913456622579,0.0478912484101406,0.5749446032027837,6,-1.0498480778354802,-0.9722195113213631,0.2814200521714814,-0.378,-0.7021034343635655,8,Reds
0.0020774747261942633,-0.28668819474628515,0.3533904610238241,7,-0.6741069394031706,-0.4705723232184844,0.10038002970594197,-0.7782857142857142,-0.7076514587121503,7,Purples
-1.7027313146667018,-0.5440760390031972,-2.0867011218743436,0,1.2045987527583768,-0.44169110842404713,0.36181512057854914,0.6888571428571428,0.5266611684727258,4,Khakis
-0.6243137626902315,0.33482764228256273,0.6795979714912843,7,-0.6741069394031706,-0.6789383372453065,-0.7041751285632846,-0.017714285714285682,-0.4363823545975951,2,Greens
-0.2306206924829234,-0.47429700798440216,0.11869881626654566,1,0.8288576143260674,-0.7790249420368285,0.27507307308671325,-0.9434285714285714,-0.622820112214761,7,Purples
-0.7991392632663209,-0.7272440475787044,0.38319254116971946,4,1.2045987527583768,-0.9348988281666802,0.47787416670003047,0.007714285714285785,-0.2889134546958918,12,Yellows
-1.4544734603371339,-0.8967001808901569,-1.117316766612682,2,-0.29836580097086113,-0.7926177226012858,1.2815226136714328,-0.1805714285714286,0.17388570587467345,4,Khakis
0.56670887122478,-0.8960658113716441,-0.5345602077792259,5,-1.0498480778354802,-0.5511197246439467,0.4923815474652156,-0.5774285714285714,-0.41689019466377153,5,Oranges
0.2461986139697843,0.1505812340277908,0.012677858369607678,4,-0.6741069394031706,-0.4443123327413082,-0.4270237085283932,-0.2797142857142857,-1.0,11,Whites
0.16956855851981614,0.022746872909927628,-0.21202129612537288,7,-1.4255892162677897,-0.7752384629951143,-1.6099797150895323,0.8385714285714285,-0.9009031015924478,1,Browns
-1.2837285730747048,-1.9272044158154709,-1.5785435947806477,2,-0.6741069394031706,-0.6615975828804489,0.24968515674763905,0.7948571428571429,0.5087899751568568,10,Violets
-0.3718742156783646,-0.36938898317844304,-0.1819798522071568,1,0.8288576143260674,-0.569333837698645,-1.4800177624014157,0.7157142857142857,-0.6026453874687188,7,Purples
-0.7214838761293406,-0.6367119708813896,0.08865249404101669,7,-1.0498480778354802,-0.6884047952062124,-1.062326091203793,0.32085714285714295,-0.37785283372654155,11,Whites
-0.6557634713096029,-0.8454766463201467,0.10096259120166906,1,-0.29836580097086113,-0.9271735028604421,-0.6413098119141489,-0.07714285714285718,-0.3387763991016157,11,Whites
0.24272585313747733,0.11625292644562563,-0.0740946429674171,7,-1.4255892162677897,-0.9103875848787903,-1.3026045851271721,0.548,-0.9836763750636842,1,Browns
-0.09881911911197246,-0.1443617116213152,-0.06970320003224356,1,0.07737533746144838,-0.4128452943598988,-0.7924283615514942,0.06571428571428561,-0.7937086958400649,7,Purples
-0.4329731414182536,-0.3145094049242298,-1.9137699783429123,1,1.2045987527583768,-0.6212327766290646,0.20314064345933674,0.838857142857143,0.05282624253089452,4,Khakis
0.28763700217061444,-0.02777747094052139,0.30043668361785075,6,-1.0498480778354802,-0.8439606799127761,-0.867685399270892,0.7082857142857142,-0.8288588266240369,8,Reds
1.3634402145821392,1.5018203316063155,0.6098850579570911,4,-0.29836580097086113,-0.3230194298211324,0.8735025296506006,0.20514285714285707,-0.08792823496539959,10,Violets
-0.4268215594582767,-0.8033280904441281,-1.479928029499041,2,0.45311647589375786,0.5723496924065146,0.20283840636006195,0.2677142857142858,-0.0630425910602066,0,Blues
-0.8145339579965499,0.14304609252506034,0.6670251264524847,1,0.45311647589375786,-0.8570247314629518,-1.7112291433465536,0.9342857142857144,-0.3571874581525565,2,Greens
0.04954878803140353,0.2556838865827368,-0.4208901518464141,5,-2.1770714931324084,-0.5497386240057192,-0.7742941355950128,0.6200000000000001,-0.8033173640579876,3,Greys
-0.19766389627822736,-0.009700593536045406,-0.19664193021749898,7,0.45311647589375786,-0.9687399574966133,0.12667465734283997,-0.8031428571428572,-0.7678820663691202,7,Purples
-0.6988947362892041,-0.7994913993591684,0.11556495048526853,0,-0.29836580097086113,-0.5094887073676959,-0.9982518261575586,0.26028571428571423,-0.33625442134182304,11,Whites
-0.7341954930235142,-0.7571199193021118,0.02048494491773661,7,-1.0498480778354802,-0.776649982093,0.2581477955273305,-0.9274285714285715,-0.33858021504852776,11,Whites
-0.41740004116273327,-0.9229601785427536,-2.15738560191897,1,1.5803398911906863,-0.8742264822391672,0.3672553883654938,0.6837142857142857,0.2588806511953503,9,Turquoises
0.15368865510515625,-0.05253235127072212,-0.8204018662255265,6,-0.29836580097086113,-0.9326282536028447,-0.6044368858026367,0.4594285714285715,-0.5966233019516489,5,Oranges
-0.7179770854450757,0.01616784137262879,0.5867653505487752,1,1.5803398911906863,-0.40206312218043927,-0.8864240994259232,0.15457142857142858,-0.4192480628164662,2,Greens
-0.6257032751846657,-0.47721084269069863,-0.5480284219122812,1,-0.6741069394031706,-0.7358605745591744,-0.9501961273728827,0.21485714285714286,-0.4037773343459756,1,Browns
-0.8568176705464087,0.08343058349132887,0.4365557908887716,4,-0.29836580097086113,-0.6688725435621931,-1.154206169383299,0.4077142857142857,-0.39034650125349546,2,Greens
-1.3790036962725052,-0.11137868135431425,-0.3055567103670329,1,1.2045987527583768,-0.9402137295729435,1.487648315376772,-0.37542857142857144,-0.12623787131817776,10,Violets
-0.24524125365012336,-0.17231364990117942,0.0644844856036874,4,0.8288576143260674,-0.6574895178984136,-0.6249890085533156,-0.09257142857142853,-0.7200662340129338,7,Purples
-1.602683280578702,-2.1391211872018125,-2.0392745094706877,0,1.9560810296229958,-0.7878179875874665,1.0188785744017268,0.06771428571428562,0.8029810708406397,9,Turquoises
0.34381062696765746,-0.40579611745727207,0.4548737089782107,3,-0.29836580097086113,-0.34494215297141784,0.6404777261098143,0.009957978916757426,-0.6457965654624429,8,Reds
2.2891219922449295,2.5012456610498024,2.17069831282388,0,1.2045987527583768,-0.8803382008641939,1.8467059893151045,-0.7148571428571429,0.9261339449218382,4,Khakis
0.10695854124840133,-0.22475257851156916,0.23603032181606617,0,0.8288576143260674,-0.8667405252849313,-1.411107703766786,0.6505714285714286,-0.7834676704261347,7,Purples
-0.5991255014505296,0.2570672805238007,-0.43166687230723433,2,-0.6741069394031706,-0.5936782832151122,0.7922007499457088,-0.2894285714285715,-0.5331074183601343,12,Yellows
0.5070367746945718,0.36878558213665397,0.40647474073937023,2,-0.6741069394031706,-0.9948746639565013,0.5854705740418202,-0.09399999999999997,-0.7456361042449132,12,Yellows
1.1057056586300074,1.1538627088202393,1.4940204914254174,1,1.5803398911906863,-0.9238922940118088,1.5885955065345185,-0.47085714285714286,0.007406911607680033,4,Khakis
-0.24931574309515567,-0.21766634721727915,-0.13479906042142747,4,1.2045987527583768,-0.5034084219026602,-0.7851746711689018,0.05885714285714294,-0.7035350255302997,7,Purples
-0.20718385199924808,-0.20855593660876823,-0.039798952935531054,7,0.07737533746144838,-0.679719313069327,0.1224433379529945,-0.7991428571428572,-0.7296857443201192,7,Purples
0.08304892669567873,-0.5733878543094614,0.06775974487654211,7,-0.29836580097086113,-0.5614654585562411,-0.2547485619418198,-0.4425714285714286,-0.6567381150279195,7,Purples
-1.6797541006946053,-0.05625345622758497,-1.679169042454245,7,-0.6741069394031706,-0.7815859480719068,0.8750137151469742,0.20371428571428574,0.3364545428421317,4,Khakis
2.2963969237342456,2.5107343761044505,2.1610976888721436,4,0.0,-0.8275661980797001,0.5340902671651229,0.526,0.928033947459828,4,Khakis
-0.8010835245578076,0.413163435025753,0.5016979554846547,1,1.5803398911906863,-0.16623479497736626,1.3891190210132227,-0.8537142857142856,-0.3988300507384581,12,Yellows
0.08382232699809077,-0.2505437886229522,-0.24124450548867635,0,0.0,-0.983839154825442,-0.07310406527773042,0.009957978916757426,-0.7802941153261627,1,Browns
-1.4695973135751819,2.245005798445453,0.3287028415353388,0,0.45311647589375786,0.05694818130222146,1.488252789575321,-0.9474285714285714,0.3246640513770378,0,Blues
-1.7163154816678845,-1.7035551862916767,-2.1357411229733763,7,-0.6741069394031706,-0.790600982606102,0.6589141891655704,0.4079999999999999,0.754771991589519,4,Khakis
-1.2747003264108256,-0.7813152254493174,-1.8872415136183718,4,-0.29836580097086113,-0.823025250389537,0.0,-0.6537142857142857,0.3309181491721438,4,Khakis
-1.8774359395565663,-2.1116598298628704,-2.1734800868192816,1,0.45311647589375786,-0.8606901937705543,1.4262941842240093,-0.3174285714285714,0.923159845461015,4,Khakis
-0.8635541263263848,-0.44949593278400113,-1.3993591307992497,7,0.0,-0.23767419108886234,0.8499280359071748,0.22742857142857154,-0.04487561742368629,4,Khakis
0.2964805799914656,-0.0975288046179931,-0.034337881347678144,0,-0.29836580097086113,-0.14276916138151952,-0.294341621946804,-0.40514285714285714,-0.8859142863603985,11,Whites
2.307498635328129,1.7505214773341728,1.5886846387424645,1,0.8288576143260674,-0.5956994879027653,0.321013112176466,0.7274285714285715,0.5786723807761658,4,Khakis
1.2177850189091868,2.3197893909880194,1.1801819097544513,1,0.45311647589375786,-0.6369083927800472,1.6562966167720492,-0.5348571428571429,0.27714235221716055,9,Turquoises
-0.07778013729543248,-0.14042339068918036,0.11142092445741394,4,0.07737533746144838,-0.43260578909580794,-0.44274003769067727,-0.2648571428571429,-0.7990039715453564,7,Purples
-0.5383461964698056,-0.3296034638690064,-0.4444733306629569,0,-0.29836580097086113,-0.8522018162914856,-0.8788681719440558,0.14742857142857146,-0.49818903685990623,1,Browns
1.938326557465884,1.7104270432025537,-0.10982323408816672,0,0.8288576143260674,0.857837970845091,1.1092474670848596,-0.5891428571428572,0.15924820214497792,0,Blues
-1.656276818443587,-2.131054352349836,-1.6453908193305768,0,1.2045987527583768,-0.9091552260840403,1.5438644158418644,-0.4285714285714286,0.7063715550631273,10,Violets
-0.4368593241361893,0.2700785076590231,0.7096985850123839,7,0.45311647589375786,-0.5812792175195072,-0.5312955077781617,-0.18114285714285716,-0.5045408312598221,2,Greens
-0.05191716732155536,-0.33244451040475126,-0.17608874589711984,2,0.0,-0.964865365636441,-0.009634274430045393,0.009957978916757426,-0.7299877108954389,7,Purples
1.9365644884321414,1.019254327150444,0.8774220036055018,2,0.07737533746144838,-0.4313198622563378,0.8753159522462488,0.20342857142857151,0.09831181031393887,4,Khakis
0.23959236816021337,0.06608577831318475,-0.16335457867941802,0,-0.6741069394031706,-0.8285091830626647,-0.8184207520891177,0.009957978916757426,-0.9354558932015766,1,Browns
-0.4792408455137062,-0.29281231262281465,0.0910977970017131,4,0.07737533746144838,-0.13759202361083778,-1.2633137622214623,0.5108571428571429,-0.5796047525076264,7,Purples
-0.34956144952488905,-0.22801303999133168,0.1936289722803218,1,-0.29836580097086113,-0.8909659845196498,0.2892782167526236,-0.9568571428571429,-0.6437799240450508,6,Pinks
-0.5877917056360477,-0.40704208982391127,-0.42470360396253737,0,-0.29836580097086113,-0.8283845344640146,-0.990998135774966,0.25342857142857134,-0.4630247580112099,1,Browns
0.1315387637953601,0.17213214592243076,0.20001515132029063,6,-1.0498480778354802,-0.38470455035186424,0.6166009952671136,-0.6948571428571428,-0.9073522921076579,8,Reds
-0.872484043324433,0.3825018554472253,-0.5352964262176657,0,1.9560810296229958,-0.06217290300652101,-0.4599675523493345,0.8942857142857144,-0.3679125944921272,12,Yellows
-1.8437693688507872,2.232891652806263,-1.720145487305225,4,-0.29836580097086113,0.6579063393696514,-0.4841465202913098,0.917142857142857,0.7067131266689668,0,Blues
0.330480683265014,-0.09489829299865545,-0.048924090335081244,4,-1.0498480778354802,-0.5492140450806091,0.11095832818055591,-0.7882857142857143,-0.8798681994542475,11,Whites
-0.13108197655617254,0.08203724192397868,-0.15411820138170196,2,-0.29836580097086113,-0.926839708787721,-1.5102414723288844,0.7442857142857142,-0.8221015730532962,7,Purples
1.7879170965950093,2.0097140634932456,2.1101960878763117,0,1.2045987527583768,-0.9247890693308731,1.7116060059393177,-0.5871428571428572,0.6258052394002782,4,Khakis
-0.38978860311123037,0.048934154589073936,-0.23816947098677962,1,0.07737533746144838,-0.6235999560364689,-1.7293633693030352,0.9514285714285715,-0.6726274970807014,7,Purples
0.1732785758300137,-0.3002123066484335,-0.21739811207473878,2,0.07737533746144838,-0.6739864394651098,-0.21545773903610999,-0.47971428571428576,-0.774295663796956,7,Purples
0.5417126686512677,2.1277526525941144,-1.3502481502386243,0,1.5803398911906863,0.1760355180056501,0.5561535754121755,-0.06628571428571428,0.1310837009365291,0,Blues
-0.7030400820988163,0.08412815783370008,0.5913608062668695,2,0.07737533746144838,-0.6816647156775926,-0.5733064645773435,-0.14142857142857146,-0.4286932006599786,2,Greens
0.17150397047995533,-0.15330714949743537,0.3775952192002622,4,1.2045987527583768,-0.850738247559526,-0.9081851705737007,0.17514285714285704,-0.7637633364474801,7,Purples
-0.6836190902579942,-0.33651499042201644,-1.421164126926555,1,1.5803398911906863,-0.3724454845500934,0.2179502613237964,0.824857142857143,-0.10891020066499313,4,Khakis
-0.405359586891678,-0.2806033502227771,0.059632605113466304,1,0.8288576143260674,-0.7081738074660107,0.3334048332467284,-0.9985714285714286,-0.6189418280246461,7,Purples
-0.7093999679195686,0.16207936101290582,0.6162785266838802,7,-0.6741069394031706,-0.886123863653551,-0.002985058246002126,-0.6805714285714286,-0.2905564173582599,2,Greens
0.8618850311511377,-0.749710064161775,-0.5286749744223076,7,0.07737533746144838,-0.9256875335664941,1.3498281981075126,-0.8165714285714285,-0.4000917478219722,12,Yellows
-0.2777743891937072,0.1733103905625605,-0.18747327362781713,7,0.45311647589375786,-0.9093930234859963,-0.02444389229450535,-0.6602857142857144,-0.7468138313175189,7,Purples
0.7884090639135245,1.8925628132263288,1.2520199935624867,7,0.45311647589375786,-0.7664981923972701,0.05746236160893606,0.9765714285714286,0.059114253014785456,9,Turquoises
2.194705542035524,2.500830684146849,2.157764420846083,7,0.45311647589375786,-0.8362283773838303,0.8656443650694586,0.21257142857142863,0.8918149238408175,4,Khakis
0.10636006190680067,-0.025778320447496055,1.4618305959246716,0,0.45311647589375786,0.2195676949355554,1.1273816930413407,-0.6062857142857143,-0.24280614438325243,0,Blues
-0.5545047506283027,-0.6805638847673391,0.07409687519918574,2,-1.8013303547000992,-0.5498133440733531,0.3176885040844443,-0.9837142857142858,-0.4346604559123233,11,Whites
0.3403744980515879,1.1411389372791623,2.537092266428955e-16,5,-1.0498480778354802,-0.42180673719130757,0.023914043589445197,-0.13457142857142856,-0.5825572124235393,3,Greys
0.19171599000474815,-0.1564544573010701,0.023556076537831767,0,-0.29836580097086113,-0.6720098794952123,0.30892362820547836,-0.9754285714285714,-0.8626335138379788,11,Whites
-0.0963863790023498,-0.39581423016483347,0.14072356713281767,7,-0.29836580097086113,-0.9712657250006816,0.0,0.17142857142857149,-0.6916010548903937,7,Purples
0.13099600283951263,-0.10249740038063722,0.4399078902052764,4,1.2045987527583768,-0.4426779711524854,-0.9066739850773273,0.1737142857142857,-0.7475891773304986,7,Purples
-0.5667060643730051,-2.1897741678082787,-1.9809352211079885,2,-0.29836580097086113,0.7131006941825111,-0.07219735397990658,0.5277142857142858,0.5590395182047001,0,Blues
-1.899424053065298,-2.0983396714152867,-2.069658218835717,0,1.2045987527583768,-0.42533256641065176,1.3715892692552907,-0.2657142857142857,0.895790201223791,10,Violets
-0.6023208451142311,0.07950622124822365,-0.5767365130162556,0,1.5803398911906863,-0.7381387376523016,0.3847851401234258,0.667142857142857,-0.49192599093706746,4,Khakis
1.0915856362336251,0.8344266232253761,-0.1115436587610737,2,-1.4255892162677897,-0.9301563773763624,0.3167817927866205,-0.9828571428571429,-0.4619266810728151,6,Pinks
1.2129791036226578,0.8915044661676552,-0.19377664131316932,0,-0.6741069394031706,-0.7079514996091683,-1.156019591978947,0.4094285714285715,-0.3860270704199469,6,Pinks
1.9546523240773708,1.9920546653799567,-1.0770734172333898,1,0.07737533746144838,0.006625426582032912,0.8251445937666501,-0.3205714285714286,0.3649145813201151,0,Blues
-0.40681170461386584,-0.4983870798358826,-0.44993168051642146,5,-0.6741069394031706,-0.6696354246406936,-0.26018882972876384,0.1339999999999999,-0.5053127478063891,5,Oranges
-0.09137343899751689,-0.04791211485356778,-2.218711505704262,1,1.2045987527583768,-0.8622967840241023,1.7784004048790243,-0.6502857142857144,0.14115854652318083,4,Khakis
-0.7879904770995598,-0.9173180335472765,0.16752495334368522,7,-1.0498480778354802,-0.663695301256221,-1.3334327692531907,0.5771428571428572,-0.2593153906524822,11,Whites
-0.4817394951398643,-0.36182823804070424,2.537092266428955e-16,0,0.8288576143260674,-0.7056752672798161,-0.5745154129744423,-0.14028571428571424,-0.5583132536491697,7,Purples
1.11278070582684,1.0077085845087537,-0.01695238721449257,7,-1.8013303547000992,-0.7773369036254782,-0.40707605997626367,-0.2985714285714286,-0.4072872399275096,6,Pinks
0.19520715659705704,0.037738725646988026,-0.1688032114177338,4,-1.4255892162677897,-0.8697341536208402,-0.6706268105437939,-0.04942857142857138,-0.9244156188311783,1,Browns
-0.470472469768275,-0.35290476982695906,-0.4213287105577697,0,-0.6741069394031706,-0.8984513001092527,-0.9940205067677128,0.25628571428571423,-0.5265370907452547,1,Browns
-0.2919454164907694,-0.3728366262658903,0.3398415995365033,1,0.07737533746144838,-0.9644011603450812,0.3164795556873457,-0.9825714285714285,-0.5988212427664525,7,Purples
-0.8455610253194187,-1.0483708221038956,-0.10041904359365489,2,-1.8013303547000992,-0.6399238038062423,-0.6328471731344576,-0.08514285714285719,-0.1984795034848239,11,Whites
0.0238578255569808,0.1004540555380141,0.2655024265316394,7,0.8288576143260674,-0.9133703888858464,-0.7522308273479603,0.027714285714285802,-0.838490564547826,7,Purples
0.22262537391952272,0.03889839330254479,2.537092266428955e-16,1,0.8288576143260674,-0.9364437011853792,-0.48142638639783775,-0.22828571428571431,-0.9569279440641152,7,Purples
-1.6880160646528828,-0.7909952443474255,-2.0927928697500477,4,0.45311647589375786,-0.7429693172063914,0.2333643533868057,0.8102857142857143,-0.2905564173582599,4,Khakis
-0.5471072819806875,-0.3196405958684399,-0.4635880023598336,7,-1.4255892162677897,-0.1934608766972875,-0.3303078367604924,-0.3711428571428571,-0.4923419934368356,1,Browns
0.2449778478300799,0.2597080511715016,0.6198108652734456,7,-0.29836580097086113,0.24477890064485774,-0.10090987841100212,0.5548571428571429,-0.6944766870573397,12,Yellows
-0.1817488974132215,-0.22162440259087932,0.1713016062656268,2,-1.0498480778354802,-0.792175448160559,-0.2577709329345666,-0.4397142857142857,-0.7194386882308796,7,Purples
1.820546589121911,2.291326244266186,1.4951027029542914,1,0.45311647589375786,-0.8407214537923585,1.9443285723808292,-0.8071428571428572,0.518778414201031,10,Violets
-0.4329721079157312,-0.13263479391515093,0.17511142998614074,7,-0.6741069394031706,-0.45904103514981676,0.20344288055861154,-0.8757142857142857,-0.6279610290729136,7,Purples
0.7217365216050281,0.011694507740523922,0.31670703977886494,3,-0.6741069394031706,-0.9238017910159635,-0.3520689079082699,0.22085714285714286,-0.690429796521733,8,Reds
-0.034192451764901426,-0.22640017770029994,-0.37403077564056464,1,1.2045987527583768,-0.5249612220522415,-1.389648869718283,0.6302857142857143,-0.7266512627158953,7,Purples
-0.6811809756770311,-0.44893878458098235,-0.5973541005410403,7,-1.4255892162677897,-0.634332126244252,0.2977408555323151,-0.9648571428571429,-0.3756868440234533,1,Browns
-0.006146149624110029,0.07945418138269665,0.028787133029325847,4,0.45311647589375786,-0.7771411677440283,-0.14080517551526117,-0.5502857142857143,-0.8956584055796155,7,Purples
-0.6871133513540654,-0.5060826363996994,-0.505968735968275,1,-1.0498480778354802,-0.7355601112121501,-1.161157622666617,0.41428571428571437,-0.3803584698253686,1,Browns
-0.2646354929590113,-0.06476262378044782,0.07012241489611327,7,0.07737533746144838,-0.6389884977518163,-0.8568048636970034,0.12657142857142856,-0.7356692592889393,7,Purples
0.20297780723436223,-0.11509460993878516,-0.07533851699452312,7,-1.0498480778354802,-0.7159263405783399,-0.8410885345347194,0.11171428571428565,-0.8817404421036824,11,Whites
-0.5695898296387926,0.22981044197691936,0.6565130291178803,4,1.2045987527583768,-0.7675729097636659,-1.1913813325940859,0.44285714285714284,-0.4708319667276686,2,Greens
-1.49717841967659,-2.113148512606029,-2.236881120189909,7,0.07737533746144838,-0.5097114343487524,0.0,0.004857142857142893,0.8274615404897359,9,Turquoises
-1.1824299912600391,-1.1047127532682186,-1.7228683300735523,1,1.5803398911906863,-0.5512982669298976,1.1696948869397974,-0.07485714285714284,0.30208875150114367,4,Khakis
-0.19107560642857438,-0.05023202061581392,-0.4755888376708581,7,0.45311647589375786,-0.6401660635224156,-1.7172738853320473,0.94,-0.6848397911957513,7,Purples
-0.6607542897994426,0.05615199296866198,0.6828900489383853,0,1.9560810296229958,-0.2732152100031159,-0.24447250056648007,-0.4522857142857143,-0.4189922489736335,2,Greens
-0.5453418160528251,-0.3750436744021415,-0.39943987178575585,0,-0.6741069394031706,-0.6088721332143372,-1.736314822586353,0.958,-0.49394182308681767,1,Browns
1.2458051823139797,1.7704178880326655,1.396406043353577,4,0.45311647589375786,-0.5800894112983301,1.9150115737511844,-0.7794285714285714,0.16499788092346912,9,Turquoises
1.893333727227362,2.490639347048765,1.8584233597099722,2,0.0,-0.8249516589744424,1.8693737717607062,-0.7362857142857142,0.7047792626457674,9,Turquoises
